"","lga_id","X_id_facility_list","total_facility_list","matched_facility_list","rejected_facility_list","finished_facility_list","left_facility_list","full_facility_list","edu_total_facility_list","edu_matched_facility_list","edu_rejected_facility_list","edu_finished_facility_list","edu_left_facility_list","health_total_facility_list","health_matched_facility_list","health_rejected_facility_list","health_finished_facility_list","health_left_facility_list","state_facility_list","lga_facility_list","zone_facility_list","X_id_baseline","total_baseline","matched_baseline","rejected_baseline","finished_baseline","left_baseline","full_baseline","edu_total_baseline","edu_matched_baseline","edu_rejected_baseline","edu_finished_baseline","edu_left_baseline","health_total_baseline","health_matched_baseline","health_rejected_baseline","health_finished_baseline","health_left_baseline","state_baseline","lga_baseline","zone_baseline"
"98",101,"51b0b213b0593c9c276ed0e4",149,119,0,119,30,TRUE,87,74,0,74,13,62,45,0,45,17,"cross_river","bekwara","south_south","51b0b206b0593c9c276eca1f",153,119,34,153,0,TRUE,94,74,20,94,0,59,45,14,59,0,"cross_river","bekwara","south_south"
"99",102,"51b0b213b0593c9c276ed192",205,142,0,142,63,TRUE,155,96,0,96,59,50,46,0,46,4,"abia","bende","southeast","51b0b206b0593c9c276ec985",165,142,23,165,0,TRUE,116,96,20,116,0,49,46,3,49,0,"abia","bende","southeast"
"100",103,"51b0b213b0593c9c276ed399",97,57,0,57,40,TRUE,55,34,0,34,21,42,23,0,23,19,"cross_river","biase","south_south","51b0b206b0593c9c276ec947",127,57,70,127,0,TRUE,83,34,49,83,0,44,23,21,44,0,"cross_river","biase","south_south"
"101",104,"51b0b213b0593c9c276ed269",262,176,0,176,86,TRUE,212,138,0,138,74,50,38,0,38,12,"kano","bichi","northwest","51b0b206b0593c9c276ec76a",210,176,0,176,34,TRUE,168,138,0,138,30,42,38,0,38,4,"kano","bichi","northwest"
"102",105,"51b0b213b0593c9c276ed1c6",218,113,0,113,105,TRUE,171,78,0,78,93,47,35,0,35,12,"niger","bida","north_central","51b0b206b0593c9c276ec967",113,113,0,113,0,TRUE,78,78,0,78,0,35,35,0,35,0,"niger","bida","north_central"
"103",106,"51b0b213b0593c9c276ed2d7",145,95,0,95,50,TRUE,95,63,0,63,32,50,32,0,32,18,"gombe","billiri","northeast","51b0b206b0593c9c276ec843",107,95,12,107,0,TRUE,70,63,7,70,0,37,32,5,37,0,"gombe","billiri","northeast"
"104",107,"51b0b213b0593c9c276ed2d2",145,76,0,76,69,TRUE,79,41,0,41,38,66,35,0,35,31,"katsina","bindawa","northwest","51b0b206b0593c9c276ec906",91,76,15,91,0,TRUE,54,41,13,54,0,37,35,2,37,0,"katsina","bindawa","northwest"
"105",108,"51b0b213b0593c9c276ed307",100,75,0,75,25,TRUE,71,52,0,52,19,29,23,0,23,6,"sokoto","binji","northwest","51b0b206b0593c9c276ec74a",80,75,0,75,5,TRUE,56,52,0,52,4,24,23,0,23,1,"sokoto","BINJI","northwest"
"106",109,"51b0b213b0593c9c276ed24b",114,89,0,89,25,TRUE,87,66,0,66,21,27,23,0,23,4,"jigawa","biriniwa","northwest","51b0b206b0593c9c276ec833",97,89,8,97,0,TRUE,70,66,4,70,0,27,23,4,27,0,"jigawa","biriniwa","northwest"
"107",110,"51b0b213b0593c9c276ed353",279,201,0,201,78,TRUE,221,155,0,155,66,58,46,0,46,12,"kaduna","birnin_gwari","northwest","51b0b206b0593c9c276ec742",222,201,0,201,21,TRUE,169,155,0,155,14,53,46,0,46,7,"kaduna","BIRNIN_GWARI","northwest"
"108",111,"51b0b213b0593c9c276ed262",167,110,0,110,57,TRUE,122,85,0,85,37,45,25,0,25,20,"kebbi","birnin_kebbi","northwest","51b0b206b0593c9c276ec858",131,110,21,131,0,TRUE,102,85,17,102,0,29,25,4,29,0,"kebbi","birnin_kebbi","northwest"
"109",112,"51b0b213b0593c9c276ed30b",159,28,0,28,131,TRUE,118,22,0,22,96,41,6,0,6,35,"jigawa","birnin_kudu","northwest","51b0b206b0593c9c276ec827",30,28,2,30,0,TRUE,24,22,2,24,0,6,6,0,6,0,"jigawa","birnin_kudu","northwest"
"110",113,"51b0b213b0593c9c276ed105",133,104,0,104,29,TRUE,90,68,0,68,22,43,36,0,36,7,"zamfara","birnin_magaji","northwest","51b0b206b0593c9c276ec76b",117,104,0,104,13,TRUE,78,68,0,68,10,39,36,0,36,3,"zamfara","birnin_magaji","northwest"
"111",114,"51b0b213b0593c9c276ed39d",163,45,0,45,118,TRUE,144,37,0,37,107,19,8,0,8,11,"borno","biu","northeast","51b0b206b0593c9c276ec76c",58,45,6,51,7,TRUE,44,37,6,43,1,14,8,0,8,6,"borno","biu","northeast"
"112",115,"51b0b213b0593c9c276ed2e5",122,51,0,51,71,TRUE,95,38,0,38,57,27,13,0,13,14,"sokoto","bodinga","northwest","51b0b206b0593c9c276ec76d",92,51,0,51,41,TRUE,72,38,0,38,34,20,13,0,13,7,"sokoto","bodinga","northwest"
"113",116,"51b0b213b0593c9c276ed285",192,15,0,15,177,TRUE,132,1,0,1,131,60,14,0,14,46,"bauchi","bogoro","northeast","51b0b206b0593c9c276ec76e",121,15,5,20,101,TRUE,102,1,0,1,101,19,14,5,19,0,"bauchi","bogoro","northeast"
"114",117,"51b0b213b0593c9c276ed376",227,143,0,143,84,TRUE,164,95,0,95,69,63,48,0,48,15,"cross_river","boki","south_south","51b0b206b0593c9c276ec750",178,143,34,177,1,TRUE,125,95,29,124,1,53,48,5,53,0,"cross_river","boki","south_south"
"115",118,"51b0b213b0593c9c276ed27c",98,64,0,64,34,TRUE,52,41,0,41,11,46,23,0,23,23,"osun","boluwaduro","southwest","51b0b206b0593c9c276ec8fd",71,64,7,71,0,TRUE,47,41,6,47,0,24,23,1,24,0,"osun","boluwaduro","southwest"
"116",119,"51b0b213b0593c9c276ed189",58,39,0,39,19,TRUE,42,29,0,29,13,16,10,0,10,6,"delta","bomadi","south_south","51b0b206b0593c9c276ec76f",58,39,15,54,4,TRUE,42,29,10,39,3,16,10,5,15,1,"delta","bomadi","south_south"
"117",120,"51b0b213b0593c9c276ed292",55,26,0,26,29,TRUE,36,18,0,18,18,19,8,0,8,11,"rivers","bonny","south_south","51b0b206b0593c9c276eca23",39,26,13,39,0,TRUE,30,18,12,30,0,9,8,1,9,0,"rivers","bonny","south_south"
"118",121,"51b0b213b0593c9c276ed38d",247,73,0,73,174,TRUE,182,57,0,57,125,65,16,0,16,49,"niger","borgu","north_central","51b0b206b0593c9c276ec770",186,72,0,72,114,TRUE,137,56,0,56,81,49,16,0,16,33,"niger","borgu","north_central"
"119",122,"51b0b213b0593c9c276ed1ca",144,95,0,95,49,TRUE,100,71,0,71,29,44,24,0,24,20,"osun","boripe","southwest","51b0b206b0593c9c276ec917",120,95,25,120,0,TRUE,90,71,19,90,0,30,24,6,30,0,"osun","boripe","southwest"
"120",123,"51b0b213b0593c9c276ed144",121,86,0,86,35,TRUE,79,57,0,57,22,42,29,0,29,13,"yobe","bursari","northeast","51b0b206b0593c9c276ec835",88,86,2,88,0,TRUE,57,57,0,57,0,31,29,2,31,0,"yobe","bursari","northeast"
"121",124,"51b0b213b0593c9c276ed2f6",265,117,0,117,148,TRUE,180,64,0,64,116,85,53,0,53,32,"niger","bosso","north_central","51b0b206b0593c9c276ec771",135,117,0,117,18,TRUE,79,64,0,64,15,56,53,0,53,3,"niger","bosso","north_central"
"122",125,"51b0b213b0593c9c276ed378",85,67,0,67,18,TRUE,66,52,0,52,14,19,15,0,15,4,"bayelsa","brass","south_south","51b0b206b0593c9c276ec8a4",72,67,5,72,0,TRUE,56,52,4,56,0,16,15,1,16,0,"bayelsa","brass","south_south"
"123",126,"51b0b213b0593c9c276ed1b8",60,5,0,5,55,TRUE,42,0,0,0,42,18,5,0,5,13,"jigawa","buji","northwest","51b0b206b0593c9c276eca35",10,5,5,10,0,TRUE,0,0,0,0,0,10,5,5,10,0,"jigawa","buji","northwest"
"124",127,"51b0b213b0593c9c276ed0dd",139,114,0,114,25,TRUE,98,75,0,75,23,41,39,0,39,2,"zamfara","bukkuyum","northwest","51b0b206b0593c9c276ec741",119,114,0,114,5,TRUE,80,75,0,75,5,39,39,0,39,0,"zamfara","bukkuyum","northwest"
"125",128,"51b0b213b0593c9c276ed1c8",392,104,0,104,288,TRUE,241,65,0,65,176,151,39,0,39,112,"benue","buruku","north_central","51b0b206b0593c9c276ec772",302,104,153,257,45,TRUE,225,65,115,180,45,77,39,38,77,0,"benue","buruku","north_central"
"126",129,"51b0b213b0593c9c276ed15e",220,120,0,120,100,TRUE,150,76,0,76,74,70,44,0,44,26,"zamfara","bungudu","northwest","51b0b206b0593c9c276ec773",150,120,0,120,30,TRUE,101,76,0,76,25,49,44,0,44,5,"zamfara","bungudu","northwest"
"127",130,"51b0b213b0593c9c276ed23c",148,106,0,106,42,TRUE,126,89,0,89,37,22,17,0,17,5,"kano","bunkure","northwest","51b0b206b0593c9c276ec774",158,106,50,156,2,TRUE,139,89,48,137,2,19,17,2,19,0,"kano","bunkure","northwest"
"128",131,"51b0b213b0593c9c276ed288",124,100,0,100,24,TRUE,89,73,0,73,16,35,27,0,27,8,"kebbi","bunza","northwest","51b0b206b0593c9c276ec8b3",117,100,17,117,0,TRUE,82,73,9,82,0,35,27,8,35,0,"kebbi","bunza","northwest"
"129",132,"51b0b213b0593c9c276ed0d6",123,88,0,88,35,TRUE,86,59,0,59,27,37,29,0,29,8,"delta","burutu","south_south","51b0b206b0593c9c276ec8cb",114,88,26,114,0,TRUE,79,59,20,79,0,35,29,6,35,0,"delta","burutu","south_south"
"130",133,"51b0b213b0593c9c276ed19d",493,112,0,112,381,TRUE,422,83,0,83,339,71,29,0,29,42,"fct","bwari","north_central","51b0b206b0593c9c276ec854",129,112,17,129,0,TRUE,96,83,13,96,0,33,29,4,33,0,"fct","bwari","north_central"
"131",134,"51b0b213b0593c9c276ed3b5",52,32,0,32,20,TRUE,21,12,0,12,9,31,20,0,20,11,"cross_river","calabar_municipal","south_south","51b0b206b0593c9c276eca2e",153,32,121,153,0,TRUE,99,12,87,99,0,54,20,34,54,0,"cross_river","calabar_municipal","south_south"
"132",135,"51b0b213b0593c9c276ed393",55,25,0,25,30,TRUE,23,14,0,14,9,32,11,0,11,21,"cross_river","calabar_south","south_south","51b0b206b0593c9c276eca30",64,25,39,64,0,TRUE,49,14,35,49,0,15,11,4,15,0,"cross_river","calabar_south","south_south"
"133",136,"51b0b213b0593c9c276ed1e0",273,142,0,142,131,TRUE,209,89,0,89,120,64,53,0,53,11,"niger","chanchaga","north_central","51b0b206b0593c9c276ec775",193,142,2,144,49,TRUE,129,89,2,91,38,64,53,0,53,11,"niger","chanchaga","north_central"
"134",137,"51b0b213b0593c9c276ed303",134,104,0,104,30,TRUE,69,58,0,58,11,65,46,0,46,19,"katsina","charanchi","northwest","51b0b206b0593c9c276ec976",115,104,11,115,0,TRUE,64,58,6,64,0,51,46,5,51,0,"katsina","charanchi","northwest"
"135",138,"51b0b213b0593c9c276ed2fe",97,28,0,28,69,TRUE,69,18,0,18,51,28,10,0,10,18,"borno","chibok","northeast","51b0b206b0593c9c276ec8c9",30,28,2,30,0,TRUE,20,18,2,20,0,10,10,0,10,0,"borno","chibok","northeast"
"136",139,"51b0b213b0593c9c276ed377",576,255,0,255,321,TRUE,468,212,0,212,256,108,43,0,43,65,"kaduna","chikun","northwest","51b0b206b0593c9c276ec776",299,253,10,263,36,TRUE,250,210,7,217,33,49,43,3,46,3,"kaduna","chikun","NA"
"137",140,"51b0b213b0593c9c276ed231",104,38,0,38,66,TRUE,83,33,0,33,50,21,5,0,5,16,"kano","dala","northwest","51b0b206b0593c9c276ec777",83,38,44,82,1,TRUE,74,33,40,73,1,9,5,4,9,0,"kano","dala","northwest"
"138",141,"51b0b213b0593c9c276ed151",83,30,0,30,53,TRUE,62,20,0,20,42,21,10,0,10,11,"yobe","damaturu","northeast","51b0b206b0593c9c276ec838",30,30,0,30,0,TRUE,20,20,0,20,0,10,10,0,10,0,"yobe","damaturu","northeast"
"139",142,"51b0b213b0593c9c276ed10e",272,143,0,143,129,TRUE,187,106,0,106,81,85,37,0,37,48,"bauchi","damban","northeast","51b0b206b0593c9c276ec778",151,143,0,143,8,TRUE,112,106,0,106,6,39,37,0,37,2,"bauchi","damban","northeast"
"140",143,"51b0b213b0593c9c276ed17a",179,143,0,143,36,TRUE,140,115,0,115,25,39,28,0,28,11,"kano","dambatta","northwest","51b0b206b0593c9c276ec779",169,143,0,143,26,TRUE,137,115,0,115,22,32,28,0,28,4,"kano","dambatta","northwest"
"141",145,"51b0b213b0593c9c276ed2b0",132,54,0,54,78,TRUE,106,43,0,43,63,26,11,0,11,15,"kebbi","dandi","northwest","51b0b206b0593c9c276ec8ad",57,54,3,57,0,TRUE,46,43,3,46,0,11,11,0,11,0,"kebbi","dandi","northwest"
"142",146,"51b0b213b0593c9c276ed209",54,37,0,37,17,TRUE,32,26,0,26,6,22,11,0,11,11,"katsina","dandume","northwest","51b0b206b0593c9c276ec930",149,37,112,149,0,TRUE,119,26,93,119,0,30,11,19,30,0,"katsina","dandume","northwest"
"143",147,"51b0b213b0593c9c276ed2ff",112,31,0,31,81,TRUE,82,15,0,15,67,30,16,0,16,14,"sokoto","dange_shuni","northwest","51b0b206b0593c9c276ec77a",54,30,0,30,24,TRUE,33,15,0,15,18,21,15,0,15,6,"sokoto","dange_shuni","northwest"
"144",148,"51b0b213b0593c9c276ed1fa",125,86,0,86,39,TRUE,74,54,0,54,20,51,32,0,32,19,"katsina","danja","northwest","51b0b206b0593c9c276ec93a",126,86,39,125,1,TRUE,89,54,34,88,1,37,32,5,37,0,"katsina","danja","northwest"
"145",149,"51b0b213b0593c9c276ed301",120,82,0,82,38,TRUE,77,53,0,53,24,43,29,0,29,14,"katsina","dan_musa","northwest","51b0b206b0593c9c276ec9af",149,82,67,149,0,TRUE,108,53,55,108,0,41,29,12,41,0,"katsina","dan_musa","northwest"
"146",150,"51b0b213b0593c9c276ed1a8",199,31,0,31,168,TRUE,125,21,0,21,104,74,10,0,10,64,"bauchi","darazo","northeast","51b0b206b0593c9c276ec77b",84,31,0,31,53,TRUE,59,21,0,21,38,25,10,0,10,15,"bauchi","darazo","northeast"
"147",151,"51b0b213b0593c9c276ed122",138,5,0,5,133,TRUE,96,4,0,4,92,42,1,0,1,41,"bauchi","dass","northeast","51b0b206b0593c9c276ec77c",34,5,0,5,29,TRUE,26,4,0,4,22,8,1,0,1,7,"bauchi","dass","northeast"
"148",152,"51b0b213b0593c9c276ed202",92,77,0,77,15,TRUE,66,62,0,62,4,26,15,0,15,11,"katsina","daura","northwest","51b0b206b0593c9c276ec8e5",89,77,12,89,0,TRUE,71,62,9,71,0,18,15,3,18,0,"katsina","daura","northwest"
"149",153,"51b0b213b0593c9c276ed36c",197,129,0,129,68,TRUE,175,108,0,108,67,22,21,0,21,1,"kano","dawakin_kudu","northwest","51b0b206b0593c9c276ec77d",206,129,58,187,19,TRUE,184,108,57,165,19,22,21,1,22,0,"kano","dawakin_kudu","northwest"
"150",154,"51b0b213b0593c9c276ed171",159,137,0,137,22,TRUE,115,104,0,104,11,44,33,0,33,11,"kano","dawakin_tofa","northwest","51b0b206b0593c9c276ec77e",152,137,0,137,15,TRUE,114,104,0,104,10,38,33,0,33,5,"kano","dawakin_tofa","northwest"
"151",155,"51b0b213b0593c9c276ed2e3",64,59,0,59,5,TRUE,54,50,0,50,4,10,9,0,9,1,"rivers","degema","south_south","51b0b206b0593c9c276ec9b5",62,59,3,62,0,TRUE,53,50,3,53,0,9,9,0,9,0,"rivers","degema","south_south"
"152",156,"51b0b213b0593c9c276ed13f",423,166,0,166,257,TRUE,267,104,0,104,163,156,62,0,62,94,"kogi","dekina","north_central","51b0b206b0593c9c276ec92b",254,165,89,254,0,TRUE,159,104,55,159,0,95,61,34,95,0,"kogi","dekina","north_central"
"153",157,"51b0b213b0593c9c276ed321",217,101,0,101,116,TRUE,143,65,0,65,78,74,36,0,36,38,"adamawa","demsa","northeast","51b0b206b0593c9c276ec84d",130,101,29,130,0,TRUE,89,65,24,89,0,41,36,5,41,0,"adamawa","demsa","northeast"
"154",158,"51b0b213b0593c9c276ed2da",63,39,0,39,24,TRUE,42,25,0,25,17,21,14,0,14,7,"borno","dikwa","northeast","51b0b206b0593c9c276ec96f",48,39,9,48,0,TRUE,31,25,6,31,0,17,14,3,17,0,"borno","dikwa","northeast"
"155",159,"51b0b213b0593c9c276ed26f",124,84,0,84,40,TRUE,104,69,0,69,35,20,15,0,15,5,"kano","doguwa","northwest","51b0b206b0593c9c276ec77f",148,85,0,85,63,TRUE,127,70,0,70,57,21,15,0,15,6,"kano","doguwa","northwest"
"156",160,"51b0b213b0593c9c276ed1db",100,38,0,38,62,TRUE,58,20,0,20,38,42,18,0,18,24,"nasarawa","doma","north_central","51b0b206b0593c9c276ec93d",114,38,76,114,0,TRUE,82,20,62,82,0,32,18,14,32,0,"nasarawa","doma","north_central"
"157",161,"51b0b213b0593c9c276ed10b",177,33,0,33,144,TRUE,152,19,0,19,133,25,14,0,14,11,"taraba","donga","northeast","51b0b206b0593c9c276ec96a",34,33,1,34,0,TRUE,19,19,0,19,0,15,14,1,15,0,"taraba","donga","northeast"
"158",162,"51b0b213b0593c9c276ed2e6",244,159,0,159,85,TRUE,180,119,0,119,61,64,40,0,40,24,"gombe","dukku","northeast","51b0b206b0593c9c276ec74e",198,159,38,197,1,TRUE,151,119,31,150,1,47,40,7,47,0,"gombe","dukku","northeast"
"159",163,"51b0b213b0593c9c276ed253",85,80,0,80,5,TRUE,51,49,0,49,2,34,31,0,31,3,"anambra","dunukofia","southeast","51b0b206b0593c9c276ec980",85,80,5,85,0,TRUE,51,49,2,51,0,34,31,3,34,0,"anambra","dunukofia","southeast"
"160",164,"51b0b213b0593c9c276ed2fd",157,56,0,56,101,TRUE,117,41,0,41,76,40,15,0,15,25,"jigawa","dutse","northwest","51b0b206b0593c9c276ec897",61,56,5,61,0,TRUE,45,41,4,45,0,16,15,1,16,0,"jigawa","dutse","northwest"
"161",165,"51b0b213b0593c9c276ed305",111,55,0,55,56,TRUE,69,31,0,31,38,42,24,0,24,18,"katsina","dutsi","northwest","51b0b206b0593c9c276ec8eb",57,54,3,57,0,TRUE,32,31,1,32,0,25,23,2,25,0,"katsina","dutsi","northwest"
"162",166,"51b0b213b0593c9c276ed1c9",169,69,0,69,100,TRUE,106,41,0,41,65,63,28,0,28,35,"katsina","dutsin_ma","northwest","51b0b206b0593c9c276ec975",98,69,29,98,0,TRUE,63,41,22,63,0,35,28,7,35,0,"katsina","dutsin_ma","northwest"
"163",167,"51b0b213b0593c9c276ed3b2",19,19,0,19,0,TRUE,13,13,0,13,0,6,6,0,6,0,"akwa_ibom","eastern_obolo","south_south","51b0b206b0593c9c276ec9d5",26,19,7,26,0,TRUE,20,13,7,20,0,6,6,0,6,0,"akwa_ibom","eastern_obolo","south_south"
"164",168,"51b0b213b0593c9c276ed2b7",300,139,0,139,161,TRUE,248,110,0,110,138,52,29,0,29,23,"ebonyi","ebonyi","southeast","51b0b206b0593c9c276eca08",185,139,46,185,0,TRUE,147,110,37,147,0,38,29,9,38,0,"ebonyi","ebonyi","southeast"
"165",169,"51b0b213b0593c9c276ed1de",181,146,0,146,35,TRUE,119,98,0,98,21,62,48,0,48,14,"niger","edati","north_central","51b0b206b0593c9c276ec9a3",146,146,0,146,0,TRUE,98,98,0,98,0,48,48,0,48,0,"niger","edati","north_central"
"166",170,"51b0b213b0593c9c276ed0ca",85,51,0,51,34,TRUE,57,36,0,36,21,28,15,0,15,13,"osun","ede_north","southwest","51b0b206b0593c9c276ec894",78,50,28,78,0,TRUE,57,35,22,57,0,21,15,6,21,0,"osun","ede_north","southwest"
"167",171,"51b0b213b0593c9c276ed0b7",134,89,0,89,45,TRUE,96,66,0,66,30,38,23,0,23,15,"osun","ede_south","southwest","51b0b206b0593c9c276ec903",134,89,45,134,0,TRUE,96,66,30,96,0,38,23,15,38,0,"osun","ede_south","southwest"
"168",172,"51b0b213b0593c9c276ed327",547,195,0,195,352,TRUE,434,166,0,166,268,113,29,0,29,84,"kwara","edu","north_central","51b0b206b0593c9c276ec86c",235,195,40,235,0,TRUE,191,166,25,191,0,44,29,15,44,0,"kwara","edu","north_central"
"169",173,"51b0b213b0593c9c276ed2ee",125,80,0,80,45,TRUE,104,67,0,67,37,21,13,0,13,8,"osun","ife_central","southwest","51b0b206b0593c9c276ec82a",111,80,31,111,0,TRUE,90,67,23,90,0,21,13,8,21,0,"osun","ife_central","southwest"
"170",174,"51b0b213b0593c9c276ed2e7",207,87,0,87,120,TRUE,163,57,0,57,106,44,30,0,30,14,"osun","ife_east","southwest","51b0b206b0593c9c276ec8a1",139,87,52,139,0,TRUE,98,57,41,98,0,41,30,11,41,0,"osun","ife_east","southwest"
"171",175,"51b0b213b0593c9c276ed2cb",122,104,0,104,18,TRUE,88,77,0,77,11,34,27,0,27,7,"osun","ife_north","southwest","51b0b206b0593c9c276ec8db",121,104,17,121,0,TRUE,88,77,11,88,0,33,27,6,33,0,"osun","ife_north","southwest"
"172",176,"51b0b213b0593c9c276ed1b6",205,161,0,161,44,TRUE,147,114,0,114,33,58,47,0,47,11,"osun","ife_south","southwest","51b0b206b0593c9c276ec879",202,161,41,202,0,TRUE,144,114,30,144,0,58,47,11,58,0,"osun","ife_south","southwest"
"173",177,"51b0b213b0593c9c276ed147",155,58,0,58,97,TRUE,85,40,0,40,45,70,18,0,18,52,"ekiti","efon","southwest","51b0b206b0593c9c276ec828",60,58,2,60,0,TRUE,40,40,0,40,0,20,18,2,20,0,"ekiti","efon","southwest"
"174",178,"51b0b213b0593c9c276ed13c",277,106,0,106,171,TRUE,199,92,0,92,107,78,14,0,14,64,"ogun","egbado_north","southwest","51b0b206b0593c9c276ec8af",109,106,3,109,0,TRUE,95,92,3,95,0,14,14,0,14,0,"ogun","egbado_north","southwest"
"175",179,"51b0b213b0593c9c276ed237",250,97,0,97,153,TRUE,189,71,0,71,118,61,26,0,26,35,"ogun","egbado_south","southwest","51b0b206b0593c9c276ec8b8",113,97,16,113,0,TRUE,79,71,8,79,0,34,26,8,34,0,"ogun","egbado_south","southwest"
"176",180,"51b0b213b0593c9c276ed13b",233,115,0,115,118,TRUE,183,86,0,86,97,50,29,0,29,21,"oyo","egbeda","southwest","51b0b206b0593c9c276ec877",146,115,31,146,0,TRUE,97,86,11,97,0,49,29,20,49,0,"oyo","egbeda","southwest"
"177",181,"51b0b213b0593c9c276ed0b6",127,89,0,89,38,TRUE,97,66,0,66,31,30,23,0,23,7,"osun","egbedore","southwest","51b0b206b0593c9c276ec91b",127,89,38,127,0,TRUE,97,66,31,97,0,30,23,7,30,0,"osun","egbedore","southwest"
"178",182,"51b0b213b0593c9c276ed186",350,83,0,83,267,TRUE,217,42,0,42,175,133,41,0,41,92,"edo","egor","south_south","51b0b206b0593c9c276ec9c2",125,83,42,125,0,TRUE,61,42,19,61,0,64,41,23,64,0,"edo","egor","south_south"
"179",183,"51b0b213b0593c9c276ed145",144,89,0,89,55,TRUE,99,77,0,77,22,45,12,0,12,33,"imo","ehime_mbano","southeast","51b0b206b0593c9c276ec844",119,89,30,119,0,TRUE,94,77,17,94,0,25,12,13,25,0,"imo","ehime_mbano","southeast"
"180",184,"51b0b213b0593c9c276ed0b3",179,134,0,134,45,TRUE,131,100,0,100,31,48,34,0,34,14,"osun","ejigbo","southwest","51b0b206b0593c9c276ec925",182,134,47,181,1,TRUE,134,100,33,133,1,48,34,14,48,0,"osun","ejigbo","southwest"
"181",185,"51b0b213b0593c9c276ed0d3",142,60,0,60,82,TRUE,111,47,0,47,64,31,13,0,13,18,"bayelsa","ekeremor","south_south","51b0b206b0593c9c276ec780",84,60,22,82,2,TRUE,65,47,16,63,2,19,13,6,19,0,"bayelsa","ekeremor","south_south"
"182",186,"51b0b213b0593c9c276ed333",92,54,0,54,38,TRUE,77,41,0,41,36,15,13,0,13,2,"akwa_ibom","eket","south_south","51b0b206b0593c9c276ec9d4",70,54,16,70,0,TRUE,52,41,11,52,0,18,13,5,18,0,"akwa_ibom","eket","south_south"
"183",187,"51b0b213b0593c9c276ed11a",152,73,0,73,79,TRUE,130,55,0,55,75,22,18,0,18,4,"kwara","ekiti","north_central","51b0b206b0593c9c276ec8a0",79,73,6,79,0,TRUE,59,55,4,59,0,20,18,2,20,0,"kwara","ekiti","north_central"
"184",188,"51b0b213b0593c9c276ed246",133,106,0,106,27,TRUE,106,85,0,85,21,27,21,0,21,6,"ekiti","ekiti_east","southwest","51b0b206b0593c9c276ec89f",113,106,7,113,0,TRUE,90,85,5,90,0,23,21,2,23,0,"ekiti","ekiti_east","southwest"
"185",189,"51b0b213b0593c9c276ed140",125,109,0,109,16,TRUE,97,86,0,86,11,28,23,0,23,5,"ekiti","ekiti_south_west","southwest","51b0b206b0593c9c276ec815",110,109,1,110,0,TRUE,87,86,1,87,0,23,23,0,23,0,"ekiti","ekiti_south_west","southwest"
"186",190,"51b0b213b0593c9c276ed168",135,120,0,120,15,TRUE,103,91,0,91,12,32,29,0,29,3,"ekiti","ekiti_west","southwest","51b0b206b0593c9c276ec82e",132,121,11,132,0,TRUE,102,92,10,102,0,30,29,1,30,0,"ekiti","ekiti_west","southwest"
"187",191,"51b0b213b0593c9c276ed2ad",170,108,0,108,62,TRUE,99,71,0,71,28,71,37,0,37,34,"anambra","ekwusigo","southeast","51b0b206b0593c9c276ec9d3",139,108,31,139,0,TRUE,87,71,16,87,0,52,37,15,52,0,"anambra","ekwusigo","southeast"
"188",192,"51b0b213b0593c9c276ed0ef",57,0,0,0,57,TRUE,51,0,0,0,51,6,0,0,0,6,"rivers","eleme","south_south","51b0b206b0593c9c276ec781",48,0,0,0,48,TRUE,42,0,0,0,42,6,0,0,0,6,"rivers","eleme","south_south"
"189",193,"51b0b213b0593c9c276ed170",104,44,0,44,60,TRUE,81,33,0,33,48,23,11,0,11,12,"rivers","emohua","south_south","51b0b206b0593c9c276ec9be",63,44,18,62,1,TRUE,48,33,15,48,0,15,11,3,14,1,"rivers","emuoha","NA"
"190",194,"51b0b213b0593c9c276ed146",78,70,0,70,8,TRUE,61,56,0,56,5,17,14,0,14,3,"ekiti","emure","southwest","51b0b206b0593c9c276ec829",75,70,5,75,0,TRUE,59,56,3,59,0,16,14,2,16,0,"ekiti","emure","southwest"
"191",195,"51b0b213b0593c9c276ed24f",352,98,0,98,254,TRUE,274,72,0,72,202,78,26,0,26,52,"enugu","enugu_east","southeast","51b0b206b0593c9c276ec948",125,98,27,125,0,TRUE,82,72,10,82,0,43,26,17,43,0,"enugu","enugu_east","southeast"
"192",196,"51b0b213b0593c9c276ed25f",172,85,0,85,87,TRUE,117,59,0,59,58,55,26,0,26,29,"enugu","enugu_north","southeast","51b0b206b0593c9c276ec9ea",153,85,68,153,0,TRUE,110,59,51,110,0,43,26,17,43,0,"enugu","enugu_north","southeast"
"193",197,"51b0b213b0593c9c276ed259",246,76,0,76,170,TRUE,187,65,0,65,122,59,11,0,11,48,"enugu","enugu_south","southeast","51b0b206b0593c9c276eca0c",106,76,30,106,0,TRUE,77,65,12,77,0,29,11,18,29,0,"enugu","enugu_south","southeast"
"194",198,"51b0b213b0593c9c276ed0f3",172,75,0,75,97,TRUE,119,53,0,53,66,53,22,0,22,31,"lagos","epe","southwest","51b0b206b0593c9c276ec863",133,75,58,133,0,TRUE,106,53,53,106,0,27,22,5,27,0,"lagos","epe","southwest"
"195",199,"51b0b213b0593c9c276ed166",95,76,0,76,19,TRUE,76,63,0,63,13,19,13,0,13,6,"edo","esan_central","south_south","51b0b206b0593c9c276ec817",102,76,26,102,0,TRUE,76,63,13,76,0,26,13,13,26,0,"edo","esan_central","south_south"
